price,bed,bath,acre_lot,city,zip_code,house_size,sold_date,county,cluster
2195000,4,5,0.75,Wellesley,2481,3252,31/10/1997,Norfolk,dark purple
474900,4,2,0.26,Attleboro,2703,1894,26/07/2006,Bristol,pink
449900,3,1,0.48,Seekonk,2771,1417,09/06/2005,Bristol,pink
749900,3,3,0.92,Seekonk,2771,3170,15/09/2009,Bristol,pink
475000,2,1,0.23,Medfield,2052,809,21/08/1986,Norfolk,pink
250000,2,1,0.29,Attleboro,2703,739,27/04/1994,Bristol,pink
599900,3,3,1.07,North Attleboro,2760,1562,14/05/2004,,pink
525000,3,2,0.3,Attleboro,2703,1732,29/05/2009,Bristol,pink
429900,3,1,0.17,Attleboro,2703,1044,25/03/1991,Bristol,pink
1049900,4,3,0.92,Medfield,2052,3610,23/03/1990,Norfolk,dark purple
699000,5,3,2.5,Seekonk,2771,3088,29/07/2004,Bristol,dark purple
649900,3,3,1.8,Seekonk,2771,2641,01/04/2004,Bristol,pink
595000,4,2,0.39,Attleboro,2703,2292,18/01/1995,Bristol,pink
450000,4,2,1.1,Seekonk,2771,2241,05/05/2000,Bristol,pink
699900,3,3,0.39,Seekonk,2771,2914,02/05/2006,Bristol,pink
850000,4,2,0.18,Wellesley,2482,1876,01/12/1982,Norfolk,pink
389900,3,1,0.29,North Attleboro,2760,1152,29/09/2008,,pink
799000,4,4,0.29,North Attleboro,2760,3722,25/11/2009,,dark purple
535000,3,2,0.34,Wrentham,2093,1968,15/12/2006,Norfolk,pink
725000,3,3,0.32,Franklin,2038,2288,12/08/1971,Norfolk,pink
649900,4,3,0.37,Milford,1757,2255,28/06/1994,Worcester,pink
399900,3,1,0.09,Framingham,1702,1402,01/08/1989,Middlesex,pink
835000,4,3,0.72,Andover,1810,2855,09/10/1987,Essex,pink
650000,1,1,0.02,Boston,2135,688,01/06/2018,Suffolk,pink
739000,2,1,0.03,Boston,2130,1250,30/08/2007,Suffolk,pink
1200000,9,3,0.09,Boston,2131,3204,06/08/1998,Suffolk,dark purple
3700000,7,7,0.81,Newton,2458,8542,08/12/1995,Middlesex,purple
1659000,4,3,0.17,Needham,2492,2900,16/10/1998,Norfolk,dark purple
2250000,5,5,0.37,Winchester,1890,5677,31/10/1983,Middlesex,dark purple
1250000,4,3,2.01,Carlisle,1741,3279,01/08/2000,Middlesex,dark purple
565000,3,3,0.23,Holliston,1746,1722,28/11/2006,Middlesex,pink
499000,6,3,0.08,Attleboro,2703,3300,11/06/2003,Bristol,dark purple
498000,7,4,0.22,Lawrence,1841,2484,29/09/2009,Essex,dark purple
389999,4,2,0.12,Lawrence,1841,1071,10/08/1995,Essex,pink
609900,6,4,0.14,Lawrence,1841,2128,19/04/2006,Essex,dark purple
460000,3,2,0.1,North Andover,1845,1087,24/03/2006,Essex,pink
6395000,6,11,5.8,Weston,2493,18235,07/05/2007,Middlesex,purple
489900,3,2,0.11,Saugus,1906,1792,31/05/2005,Essex,pink
14000000,6,10,1.43,Wellesley,2481,14000,18/05/2009,Norfolk,purple
4999999,5,4,0.04,Boston,2115,3737,14/04/1994,Suffolk,dark purple
575000,5,2,0.14,Woburn,1801,2567,27/10/1997,Middlesex,pink
499000,3,2,0.34,Rehoboth,2769,1812,05/09/2003,Bristol,pink
339800,3,2,1,Attleboro,2703,1308,12/11/2010,Bristol,pink
399900,3,1,0.44,Attleboro,2703,1144,28/04/2000,Bristol,pink
699900,4,3,0.48,Attleboro,2703,2146,29/06/2006,Bristol,pink
750000,3,2,2.3,North Attleboro,2760,1704,28/04/1998,,pink
300000,3,2,0.99,Norton,2766,1960,01/06/1990,Bristol,pink
524900,4,2,0.22,Attleboro,2703,1984,09/06/2009,Bristol,pink
600000,3,3,0.25,North Attleboro,2760,2400,31/10/1997,,pink
695000,3,3,0.68,Mansfield,2048,2146,10/08/2001,Bristol,pink
670000,4,3,0.69,Norfolk,2056,2560,01/05/2002,Norfolk,pink
1400000,5,5,0.98,Norfolk,2056,4618,19/09/2002,Norfolk,dark purple
399900,3,1,0.3,Attleboro,2703,1280,06/12/2021,Bristol,pink
599900,4,2,0.79,Norfolk,2056,2080,16/07/2019,Norfolk,pink
639900,6,2,0.1,Malden,2148,2110,14/12/1998,Middlesex,dark purple
4200000,3,5,0.03,Boston,2108,3177,30/11/2001,Suffolk,dark purple
8500000,9,11,2.83,Newton,2458,12437,15/08/1995,Middlesex,purple
4995000,6,7,1.26,Belmont,2478,7801,25/03/1991,Middlesex,purple
7800000,6,10,1.22,Andover,1810,19311,01/03/2000,Essex,purple
759000,4,3,0.21,Wakefield,1880,2660,06/07/2007,Middlesex,pink
750000,2,1,0.02,Boston,2115,862,03/01/2007,Suffolk,pink
15300000,7,7,0.64,Cambridge,2138,5709,22/10/1982,Middlesex,purple
4800000,5,7,0.66,Belmont,2478,5922,17/08/1993,Middlesex,purple
1500000,5,5,0.28,Newton,2458,2952,28/02/2006,Middlesex,dark purple
5850000,5,6,1.37,Weston,2493,7500,17/01/1997,Middlesex,purple
1800000,7,6,0.24,Boston,2135,3732,31/05/2005,Suffolk,dark purple
3750000,2,3,0.04,Boston,2116,1905,30/05/2014,Suffolk,pink
798000,4,2,0.04,Somerville,2145,1319,01/11/1996,Middlesex,pink
575000,1,2,17.48,Newton,2467,899,20/01/2004,Middlesex,pink
859999,4,3,0.19,Medford,2155,2411,30/07/2019,Middlesex,pink
5800000,6,5,0.13,Cambridge,2138,5432,04/11/1991,Middlesex,dark purple
3250000,3,3,0.05,Boston,2116,2323,06/06/2003,Suffolk,pink
2200000,2,2,0.23,Boston,2116,1339,15/12/2006,Suffolk,pink
3245000,3,3,0.44,Brookline,2446,2556,02/10/1984,Norfolk,pink
679000,1,1,0.01,Boston,2108,519,22/04/2011,Suffolk,pink
741500,2,2,0.03,Boston,2114,1296,10/09/1987,Suffolk,pink
699000,4,2,0.03,Somerville,2145,1192,15/10/2004,Middlesex,pink
849900,2,2,0.05,Somerville,2145,1450,12/12/2005,Middlesex,pink
760000,4,3,0.58,Wakefield,1880,2716,24/10/2011,Middlesex,pink
2495000,8,7,2.27,Andover,1810,9017,26/11/2003,Essex,purple
3250000,3,2,0.05,Boston,2108,2200,03/06/2004,Suffolk,pink
4399000,5,5,0.13,Brookline,2446,4973,01/07/1971,Norfolk,dark purple
850000,2,2,1,Medford,2155,1226,08/11/2001,Middlesex,pink
1849900,4,3,0.31,Watertown,2472,2800,07/06/2019,Middlesex,dark purple
479000,2,2,0.23,Chelsea,2150,738,17/06/2019,Suffolk,pink
1329990,4,2,0.07,Cambridge,2140,1380,29/05/1991,Middlesex,pink
2890000,11,6,0.14,Cambridge,2139,4386,08/05/1986,Middlesex,dark purple
4495000,7,8,0.43,Newton,2465,6383,16/07/2008,Middlesex,purple
1235000,3,3,0.05,Boston,2135,3300,04/12/2008,Suffolk,pink
1080000,5,3,0.07,Cambridge,2139,2349,04/04/2006,Middlesex,dark purple
649000,1,1,0.01,Boston,2215,620,15/05/2007,Suffolk,pink
1425000,8,6,0.17,Arlington,2476,3653,15/05/1998,Middlesex,dark purple
1100000,3,3,0.06,Medford,2155,1836,14/08/2009,Middlesex,pink
1299000,6,3,0.07,Somerville,2143,3357,22/04/1987,Middlesex,dark purple
1799000,7,3,0.06,Cambridge,2139,2340,27/02/1976,Middlesex,dark purple
1250000,2,1,0.06,Cambridge,2141,1120,13/03/1970,Middlesex,pink
1049900,4,1,0.03,Cambridge,2141,1400,08/04/1986,Middlesex,pink
624900,1,1,0.02,Boston,2114,908,28/01/2011,Suffolk,pink
4499000,5,6,0.74,Newton,2468,6119,11/03/2003,Middlesex,dark purple
1525000,4,3,0.26,Winchester,1890,2868,28/07/1995,Middlesex,dark purple
3199000,8,6,0.11,Brookline,2445,5217,20/11/1992,Norfolk,dark purple
3999900,5,7,0.36,Belmont,2478,7445,30/12/1977,Middlesex,purple
4350000,7,5,0.18,Brookline,2446,5055,30/12/2003,Norfolk,dark purple
629900,5,3,0.11,Revere,2151,3200,14/02/2007,Suffolk,dark purple
949900,6,4,0.17,Malden,2148,3808,07/05/1992,Middlesex,dark purple
787787,2,1,0.02,Boston,2115,884,04/02/1994,Suffolk,pink
449000,2,1,0.01,Boston,2135,649,09/03/2022,Suffolk,pink
1200000,4,3,0.46,Wilmington,1887,3736,10/10/2008,Middlesex,dark purple
789888,6,2,0.12,Everett,2149,2152,15/09/2009,Middlesex,dark purple
595000,2,1,4.04,Newton,2467,959,12/08/2019,Middlesex,pink
999999,4,3,0.57,Wakefield,1880,2375,17/05/1984,Middlesex,pink
1550000,4,3,0.09,Brookline,2445,1942,25/06/2020,Norfolk,pink
3350000,3,3,0.05,Boston,2116,2220,14/12/1995,Suffolk,pink
2499000,12,6,0.1,Brookline,2445,4473,01/08/2007,Norfolk,dark purple
549900,2,1,1.73,Newton,2460,731,10/01/2022,Middlesex,pink
7500000,4,6,1.57,Newton,2468,8614,30/09/1987,Middlesex,purple
3550000,6,8,0.07,Brookline,2446,4514,01/11/2019,Norfolk,dark purple
1500000,3,4,0.26,Newton,2458,2654,30/04/2002,Middlesex,pink
829000,2,2,17.48,Newton,2467,1285,26/04/2012,Middlesex,pink
4500000,6,6,0.41,Newton,2459,5429,01/11/1999,Middlesex,dark purple
928000,3,2,0.08,Somerville,2145,1005,31/08/2004,Middlesex,pink
435000,3,1,0.05,Wakefield,1880,952,24/10/1986,Middlesex,pink
1025000,2,2,0.03,Cambridge,2138,1643,08/12/1993,Middlesex,pink
9500000,7,8,0.86,Brookline,2445,9500,03/05/2000,Norfolk,purple
949900,3,2,0.38,Andover,1810,2230,08/03/2002,Essex,pink
2399000,5,5,0.4,Winchester,1890,5353,10/07/2007,Middlesex,dark purple
1250000,7,4,0.11,Medford,2155,3373,04/11/2016,Middlesex,dark purple
734900,4,2,0.25,Reading,1867,2241,30/08/2004,Middlesex,pink
579000,4,1,0.03,Boston,2135,1266,13/07/2011,Suffolk,pink
680000,3,2,0.39,Wakefield,1880,1946,22/11/1985,Middlesex,pink
849000,5,2,0.11,Malden,2148,2571,04/08/1999,Middlesex,pink
944900,5,2,0.07,Watertown,2472,2550,31/10/1985,Middlesex,pink
3750000,5,4,0.4,Brookline,2445,4433,16/04/1997,Norfolk,dark purple
659000,2,1,0.11,Watertown,2472,1217,18/09/2003,Middlesex,pink
499900,5,2,0.05,Chelsea,2150,1598,29/08/1997,Suffolk,pink
8850000,7,9,0.99,Brookline,2445,9300,08/01/2004,Norfolk,purple
579000,1,1,0.02,Boston,2215,659,20/04/2010,Suffolk,pink
2500000,4,4,0.04,Boston,2129,3000,02/10/2002,Suffolk,dark purple
639900,3,1,0.2,Wakefield,1880,1600,28/05/2010,Middlesex,pink
719900,4,2,0.38,North Andover,1845,2218,28/10/2021,Essex,pink
869000,3,2,0.23,Newton,2461,1980,01/07/1994,Middlesex,pink
589000,2,2,0.13,Belmont,2478,1035,30/09/1996,Middlesex,pink
705000,4,2,0.07,Everett,2149,1856,27/05/2005,Middlesex,pink
985000,9,3,0.11,Everett,2149,3864,30/10/2008,Middlesex,dark purple
809999,3,2,0.09,Arlington,2476,1470,15/01/2003,Middlesex,pink
745900,3,3,0.23,Stoneham,2180,2765,18/08/1997,Middlesex,pink
699000,5,2,0.08,Everett,2149,2624,05/10/2005,Middlesex,pink
719900,4,2,0.07,Malden,2148,2159,30/06/1997,Middlesex,pink
3500000,5,5,0.52,Brookline,2467,3913,14/10/2004,Norfolk,dark purple
6000000,7,6,0.52,Newton,2468,9326,27/11/2006,Middlesex,purple
4950000,5,5,0.05,Boston,2114,4318,28/05/2008,Suffolk,dark purple
14000000,7,11,0.29,Cambridge,2138,9080,25/09/1992,Middlesex,purple
989900,3,2,0.13,Winchester,1890,2759,01/09/1988,Middlesex,pink
500000,2,2,0.09,Revere,2151,1286,15/12/1993,Suffolk,pink
1699000,4,3,0.23,Winchester,1890,2957,04/05/1982,Middlesex,dark purple
495000,2,1,0.05,Malden,2148,908,13/06/1995,Middlesex,pink
1799000,5,4,0.3,Winchester,1890,3129,15/03/2000,Middlesex,dark purple
1349900,9,3,0.11,Somerville,2145,3171,01/04/2002,Middlesex,dark purple
2500000,3,3,0.14,Cambridge,2138,2200,01/09/2006,Middlesex,pink
3100000,6,5,0.19,Brookline,2446,4357,23/08/2001,Norfolk,dark purple
599900,3,2,0.03,Malden,2148,1612,03/02/2012,Middlesex,pink
699900,4,2,0.08,Waltham,2452,2176,28/12/2004,Middlesex,pink
899900,6,2,0.06,Medford,2155,2424,25/05/2000,Middlesex,dark purple
699500,6,3,0.06,Everett,2149,2704,08/06/1999,Middlesex,dark purple
1999900,4,5,0.28,Belmont,2478,3431,15/08/2006,Middlesex,dark purple
8250000,3,4,0.07,Boston,2116,2864,30/08/2000,Suffolk,dark purple
895000,4,2,0.13,Medford,2155,1924,19/04/2005,Middlesex,pink
1365000,3,2,0.02,Boston,2114,1070,09/08/2004,Suffolk,pink
2900000,5,5,2.3,Brookline,2446,3531,18/07/2003,Norfolk,dark purple
1650000,3,4,3.33,Newton,2459,3146,15/02/2002,Middlesex,dark purple
1750000,4,4,0.93,Newton,2460,2220,15/06/2012,Middlesex,dark purple
514900,4,2,0.34,Tewksbury,1876,1472,29/01/2008,Middlesex,pink
499900,2,1,1,Methuen,1844,714,01/10/1984,Essex,pink
629000,3,2,0.35,North Reading,1864,1800,31/05/2007,Middlesex,pink
889900,4,3,0.76,Andover,1810,2486,30/10/2003,Essex,pink
1089000,4,4,0.25,Reading,1867,3131,27/09/2002,Middlesex,dark purple
1995000,4,3,0.03,Cambridge,2139,3126,26/06/1998,Middlesex,dark purple
399000,1,1,0.01,Boston,2134,578,03/06/2013,Suffolk,pink
749900,3,2,0.07,Malden,2148,1800,01/02/2002,Middlesex,pink
1675000,6,3,0.08,Somerville,2144,3231,02/08/2005,Middlesex,dark purple
1179000,6,3,0.33,Medford,2155,3236,31/01/1997,Middlesex,dark purple
799000,5,2,0.09,Malden,2148,2080,31/05/1991,Middlesex,pink
599000,2,1,0.02,Boston,2135,875,09/05/1989,Suffolk,pink
599900,3,2,1.18,Wilmington,1887,1644,09/07/1999,Middlesex,pink
650000,3,3,0.22,Wakefield,1880,1772,08/12/2003,Middlesex,pink
575000,3,2,0.1,Melrose,2176,1296,31/03/2006,Middlesex,pink
2795000,3,3,0.01,Boston,2114,1941,01/06/1994,Suffolk,pink
596000,2,1,0.02,Boston,2134,935,09/09/1999,Suffolk,pink
2099000,6,3,0.12,Somerville,2144,2907,01/07/1999,Middlesex,dark purple
369900,2,2,0,Tewksbury,1876,1023,24/08/2006,Middlesex,pink
695000,3,2,0.47,Andover,1810,1705,28/02/2002,Essex,pink
3995000,5,4,0.03,Boston,2114,3300,02/04/2007,Suffolk,dark purple
1699000,4,4,0.98,North Reading,1864,5372,28/11/2006,Middlesex,dark purple
430000,1,1,0.02,Boston,2135,755,04/06/1987,Suffolk,pink
529900,2,2,0.02,Boston,2130,811,27/04/2001,Suffolk,pink
619900,2,1,0.03,Belmont,2478,1138,31/10/2018,Middlesex,pink
535000,2,2,0.02,Boston,2134,777,05/05/2006,Suffolk,pink
499900,1,1,0.38,Newton,2467,840,14/09/2020,Middlesex,pink
475000,1,1,0.26,Newton,2458,740,27/07/1993,Middlesex,pink
6250000,5,6,0.12,Cambridge,2138,5300,02/05/1972,Middlesex,purple
549900,3,2,0.17,Wilmington,1887,1470,20/11/2009,Middlesex,pink
599900,3,2,1.88,Tewksbury,1876,1692,31/03/1971,Middlesex,pink
699900,4,3,0.21,Reading,1867,1904,27/11/2006,Middlesex,pink
1149000,5,4,0.24,Melrose,2176,2978,14/09/1994,Middlesex,dark purple
1249000,3,3,0.03,Boston,2129,1864,31/12/2007,Suffolk,pink
1450000,2,2,0.16,Belmont,2478,2452,22/09/2003,Middlesex,pink
534900,1,1,0.02,Boston,2114,942,26/03/2009,Suffolk,pink
3399000,5,6,0.38,Winchester,1890,7103,03/02/1977,Middlesex,dark purple
549000,1,1,0.02,Brookline,2446,724,28/06/1996,Norfolk,pink
529900,2,2,1,Medford,2155,1226,16/08/2005,Middlesex,pink
468000,1,1,0.02,Boston,2135,700,25/10/2006,Suffolk,pink
899000,4,3,0.21,Andover,1810,2916,06/07/1998,Essex,pink
599000,2,2,1,Medford,2155,1168,28/12/2021,Middlesex,pink
675000,3,2,1.14,Andover,1810,1685,27/09/1994,Essex,pink
455000,1,1,4.46,Newton,2467,960,03/05/2004,Middlesex,pink
869000,2,1,0.02,Boston,2114,750,13/05/2005,Suffolk,pink
859000,1,1,0.02,Boston,2114,987,14/02/2020,Suffolk,pink
759000,2,2,0.03,Boston,2114,1216,31/05/2019,Suffolk,pink
2595000,5,7,0.19,Newton,2465,5016,28/08/2003,Middlesex,dark purple
605000,3,2,0.66,North Andover,1845,1983,31/07/1995,Essex,pink
699000,3,2,0.12,Woburn,1801,1656,04/01/2002,Middlesex,pink
599000,2,1,0.08,Brookline,2445,890,12/08/1988,Norfolk,pink
1699000,4,4,0.2,Newton,2461,3229,31/03/2003,Middlesex,dark purple
819000,3,3,0.11,Waltham,2453,2240,27/04/1998,Middlesex,pink
10999999,6,10,0.81,Brookline,2445,9945,18/08/1978,Norfolk,purple
1250000,3,3,0.57,Andover,1810,2719,17/03/2015,Essex,pink
1849000,4,4,0.33,Wellesley,2481,3278,12/07/1991,Norfolk,dark purple
1899000,5,3,0.28,Winchester,1890,3371,06/08/1997,Middlesex,dark purple
3595000,6,5,0.34,Newton,2465,5160,01/05/2007,Middlesex,dark purple
460000,2,1,0.02,Boston,2130,828,29/08/2013,Suffolk,pink
824900,2,2,0.12,Somerville,2145,1334,30/08/1995,Middlesex,pink
979000,5,4,0.4,Reading,1867,2900,17/09/1996,Middlesex,dark purple
1599000,4,3,0.02,Boston,2129,2170,22/04/2005,Suffolk,pink
879000,4,3,0.1,Melrose,2176,2160,21/02/2002,Middlesex,pink
899000,1,2,0.02,Boston,2467,1001,16/02/2011,Suffolk,pink
1380000,4,3,0.14,Arlington,2474,3000,01/03/1989,Middlesex,dark purple
2750000,6,6,0.32,Newton,2462,5224,01/10/1990,Middlesex,dark purple
1875000,4,4,0.23,Cambridge,2139,2172,24/11/2020,Middlesex,dark purple
849000,3,2,0.09,Winchester,1890,1710,24/11/2009,Middlesex,pink
1065000,2,2,0.01,Boston,2116,1250,01/10/2003,Suffolk,pink
2349000,4,4,0.3,Newton,2468,4147,23/04/1997,Middlesex,dark purple
535000,1,1,0.02,Boston,2114,833,02/06/1997,Suffolk,pink
650000,4,1,0.14,Medford,2155,1656,10/08/2005,Middlesex,pink
1999000,2,2,0.03,Boston,2116,1160,12/12/2018,Suffolk,pink
5750000,5,6,1.25,Wellesley,2481,6348,01/07/1981,Norfolk,purple
725000,2,2,0.18,Newton,2465,1072,15/05/2018,Middlesex,pink
589000,2,2,1,Medford,2155,1347,17/02/1987,Middlesex,pink
679000,1,1,0.02,Boston,2115,1088,13/06/2014,Suffolk,pink
1200000,6,3,0.07,Boston,2134,2270,10/02/1999,Suffolk,dark purple
1695000,2,2,0.03,Boston,2114,1225,23/12/2003,Suffolk,pink
599000,1,1,0.02,Boston,2114,923,03/05/2005,Suffolk,pink
2850000,5,5,0.23,Newton,2461,5228,21/05/1999,Middlesex,dark purple
2425000,3,2,0.04,Boston,2116,1752,07/06/2012,Suffolk,pink
1850000,4,4,0.37,Reading,1867,3961,08/03/1965,Middlesex,dark purple
2100000,5,5,0.28,Wellesley,2481,4403,01/10/1994,Norfolk,dark purple
2550000,6,4,0.17,Somerville,2144,3025,02/12/1999,Middlesex,dark purple
889900,5,4,0.77,Andover,1810,2973,09/12/2002,Essex,dark purple
829900,3,3,0.21,Reading,1867,2179,06/07/2001,Middlesex,pink
1495000,3,3,0.12,Cambridge,2138,1920,14/01/2004,Middlesex,pink
1689000,6,4,0.46,Saugus,1906,7403,12/04/2005,Essex,dark purple
859900,5,2,0.06,Somerville,2145,1878,17/06/1994,Middlesex,pink
1799000,4,4,0.21,Reading,1867,3850,20/08/1975,Middlesex,dark purple
869900,4,3,0.23,Lowell,1852,3635,15/04/2005,Middlesex,dark purple
479900,3,2,0.23,Lowell,1852,1292,02/04/1968,Middlesex,pink
557900,3,2,0.24,Lowell,1852,1696,13/09/1999,Middlesex,pink
949900,4,3,1.01,Andover,1810,3254,05/12/2003,Essex,dark purple
419900,2,2,0,Tewksbury,1876,1240,28/05/1998,Middlesex,pink
879000,3,3,0.14,Melrose,2176,2146,15/10/1987,Middlesex,pink
849000,4,3,0.11,Waltham,2453,2182,31/10/2000,Middlesex,pink
849000,3,2,0.15,Melrose,2176,1955,09/06/1986,Middlesex,pink
590000,3,1,0.02,Boston,2134,1024,15/08/2008,Suffolk,pink
429900,2,1,1,Medford,2155,843,27/04/2021,Middlesex,pink
2295000,2,2,0.03,Boston,2116,1390,01/12/2003,Suffolk,pink
569900,3,2,0.46,Wilmington,1887,1751,30/04/2007,Middlesex,pink
799900,4,3,0.38,Tewksbury,1876,2168,03/10/1995,Middlesex,pink
635000,2,2,0.11,Waltham,2453,1432,30/09/2003,Middlesex,pink
899000,4,2,0.15,Melrose,2176,1925,01/07/2002,Middlesex,pink
639000,3,2,0.11,Medford,2155,1419,23/02/1990,Middlesex,pink
899000,4,2,0.13,Medford,2155,2293,30/11/2007,Middlesex,pink
1750000,3,3,0.03,Boston,2129,2312,23/03/2007,Suffolk,pink
1150000,1,1,0.02,Boston,2116,825,30/09/2002,Suffolk,pink
2190000,5,3,0.05,Brookline,2446,2763,01/03/1991,Norfolk,dark purple
2299000,3,3,0.1,Brookline,2446,2543,01/05/2003,Norfolk,pink
489900,3,2,2.26,Stoneham,2180,1462,01/06/1988,Middlesex,pink
899000,4,2,0.18,Arlington,2474,2869,18/07/1995,Middlesex,pink
725000,3,2,0.3,Melrose,2176,1561,16/11/2009,Middlesex,pink
875000,4,3,0.15,Arlington,2474,2250,04/04/2008,Middlesex,pink
549000,2,1,0.04,Boston,2130,966,10/06/2011,Suffolk,pink
679900,3,2,0.09,Waltham,2453,1344,20/01/2004,Middlesex,pink
899999,3,2,0.24,Belmont,2478,1290,30/06/2011,Middlesex,pink
2195000,5,4,0.25,Newton,2465,3329,14/02/1992,Middlesex,dark purple
525000,1,1,0.32,Cambridge,2138,540,26/10/2007,Middlesex,pink
429900,3,1,0.06,Wakefield,1880,1236,18/07/2007,Middlesex,pink
849900,4,2,0.12,Medford,2155,2052,20/11/2000,Middlesex,pink
849900,3,3,0.36,North Reading,1864,2510,27/08/2004,Middlesex,pink
719000,3,2,0.54,Wilmington,1887,2054,30/04/2002,Middlesex,pink
639000,3,2,0.19,Wakefield,1880,1871,31/08/2000,Middlesex,pink
789000,2,1,0.02,Boston,2115,1004,31/05/2012,Suffolk,pink
619900,3,1,0.18,Stoneham,2180,1390,25/07/2003,Middlesex,pink
749900,3,2,0.07,Medford,2155,2098,31/10/2014,Middlesex,pink
1098306,4,3,0.27,Reading,1867,2838,25/05/2005,Middlesex,pink
1275000,8,4,0.09,Somerville,2144,3740,01/09/2006,Middlesex,dark purple
2400000,4,3,0.03,Boston,2129,2749,14/03/2008,Suffolk,dark purple
649900,4,4,0.46,Methuen,1844,3357,16/05/2006,Essex,dark purple
965000,3,2,0.09,Winchester,1890,1545,28/09/2001,Middlesex,pink
649995,3,3,0.2,Malden,2148,1500,01/02/2006,Middlesex,pink
670000,4,2,0.11,Everett,2149,1629,29/02/2000,Middlesex,pink
1175000,2,2,0.02,Boston,2116,975,03/04/2009,Suffolk,pink
1665000,4,4,0.18,Belmont,2478,2412,29/07/1988,Middlesex,dark purple
1100000,3,4,0.18,Belmont,2478,2374,10/02/1989,Middlesex,pink
2198000,5,4,0.31,Newton,2468,3772,23/06/2004,Middlesex,dark purple
2495000,4,5,0.33,Wellesley,2481,3786,04/08/2008,Norfolk,dark purple
1675000,8,3,0.28,Watertown,2472,4723,24/03/2006,Middlesex,dark purple
3495000,5,7,0.59,Newton,2465,6470,11/01/2005,Middlesex,dark purple
499900,3,2,0.15,Lawrence,1843,2182,30/04/2008,Essex,pink
779900,3,3,1.34,North Reading,1864,2356,29/08/1994,Middlesex,pink
1349000,3,2,0.26,Newton,2468,1700,31/07/2008,Middlesex,pink
599900,3,2,0.09,Wakefield,1880,1511,21/11/1989,Middlesex,pink
699900,3,3,0.15,Wakefield,1880,1708,31/07/2001,Middlesex,pink
989000,3,2,0.16,Newton,2461,1425,15/05/2003,Middlesex,pink
1450000,5,4,0.24,Winchester,1890,2845,12/12/1995,Middlesex,dark purple
2200000,7,3,0.08,Cambridge,2138,4500,31/01/1974,Middlesex,dark purple
799900,3,3,0.16,Melrose,2176,1080,16/09/1987,Middlesex,pink
740000,4,2,0.17,Waltham,2453,1344,01/11/1988,Middlesex,pink
1899000,4,3,0.02,Boston,2129,2584,19/02/2010,Suffolk,dark purple
469900,2,1,0.02,Boston,2135,673,15/07/2005,Suffolk,pink
299900,3,2,0.31,Tewksbury,1876,1850,28/12/2004,Middlesex,pink
589900,3,2,0.14,Revere,2151,1762,06/03/2009,Suffolk,pink
589900,3,2,0.06,Malden,2148,1594,01/06/2009,Middlesex,pink
599000,4,2,0.09,Malden,2148,1820,01/03/2002,Middlesex,pink
1398000,4,2,0.35,Winchester,1890,2682,11/04/2003,Middlesex,pink
819900,5,2,0.06,Somerville,2143,2131,03/12/2004,Middlesex,pink
1550000,3,3,0.42,Wellesley,2481,2942,18/04/1997,Norfolk,pink
780000,3,2,0.23,Newton,2466,1270,16/07/2002,Middlesex,pink
3299000,5,5,0.74,Andover,1810,8132,29/08/2006,Essex,dark purple
1489900,3,3,0.18,Belmont,2478,2518,15/07/2005,Middlesex,pink
1200000,3,5,0.19,Newton,2460,2800,31/08/2012,Middlesex,dark purple
2950000,6,7,0.31,Newton,2468,6740,02/08/2007,Middlesex,dark purple
929000,6,3,0.08,Everett,2149,2288,01/06/2000,Middlesex,dark purple
590000,3,2,0.35,Wakefield,1880,1320,02/03/2007,Middlesex,pink
619000,4,2,0.42,Stoneham,2180,1568,01/11/1999,Middlesex,pink
1100000,4,4,0.46,Andover,1810,4199,30/11/1993,Essex,dark purple
719900,3,2,0.19,Andover,1810,1750,28/06/2016,Essex,pink
549000,1,1,0.02,Boston,2115,770,01/08/2018,Suffolk,pink
499000,1,1,0.01,Boston,2116,496,13/08/2009,Suffolk,pink
649900,4,2,0.21,Melrose,2176,1186,01/08/1997,Middlesex,pink
899900,4,3,0.25,Watertown,2472,2578,25/06/1993,Middlesex,pink
2349000,5,5,0.21,Newton,2465,4959,30/04/2003,Middlesex,dark purple
