,price,bed,bath,acre_lot,house_size,clusters,cluster
1400,1275000.0,8.0,4.0,0.09,3740.0,2,dark purple
1401,2400000.0,4.0,3.0,0.03,2749.0,2,dark purple
1402,649900.0,4.0,4.0,0.46,3357.0,2,dark purple
1403,965000.0,3.0,2.0,0.09,1545.0,0,pink
1404,649995.0,3.0,3.0,0.2,1500.0,0,pink
1405,670000.0,4.0,2.0,0.11,1629.0,0,pink
1406,1175000.0,2.0,2.0,0.02,975.0,0,pink
1407,1665000.0,4.0,4.0,0.18,2412.0,2,dark purple
1408,1100000.0,3.0,4.0,0.18,2374.0,0,pink
1409,2198000.0,5.0,4.0,0.31,3772.0,2,dark purple
1410,2495000.0,4.0,5.0,0.33,3786.0,2,dark purple
1411,1675000.0,8.0,3.0,0.28,4723.0,2,dark purple
1412,3495000.0,5.0,7.0,0.59,6470.0,2,dark purple
1413,499900.0,3.0,2.0,0.15,2182.0,0,pink
1414,779900.0,3.0,3.0,1.34,2356.0,0,pink
1415,1349000.0,3.0,2.0,0.26,1700.0,0,pink
1416,599900.0,3.0,2.0,0.09,1511.0,0,pink
1417,699900.0,3.0,3.0,0.15,1708.0,0,pink
1418,989000.0,3.0,2.0,0.16,1425.0,0,pink
1419,1450000.0,5.0,4.0,0.24,2845.0,2,dark purple
1420,2200000.0,7.0,3.0,0.08,4500.0,2,dark purple
1421,799900.0,3.0,3.0,0.16,1080.0,0,pink
1422,740000.0,4.0,2.0,0.17,1344.0,0,pink
1423,1899000.0,4.0,3.0,0.02,2584.0,2,dark purple
1424,469900.0,2.0,1.0,0.02,673.0,0,pink
1425,299900.0,3.0,2.0,0.31,1850.0,0,pink
1426,589900.0,3.0,2.0,0.14,1762.0,0,pink
1427,589900.0,3.0,2.0,0.06,1594.0,0,pink
1428,599000.0,4.0,2.0,0.09,1820.0,0,pink
1429,1398000.0,4.0,2.0,0.35,2682.0,0,pink
1430,819900.0,5.0,2.0,0.06,2131.0,0,pink
1431,1550000.0,3.0,3.0,0.42,2942.0,0,pink
1432,780000.0,3.0,2.0,0.23,1270.0,0,pink
1433,3299000.0,5.0,5.0,0.74,8132.0,2,dark purple
1434,1489900.0,3.0,3.0,0.18,2518.0,0,pink
1435,1200000.0,3.0,5.0,0.19,2800.0,2,dark purple
1436,2950000.0,6.0,7.0,0.31,6740.0,2,dark purple
1437,929000.0,6.0,3.0,0.08,2288.0,2,dark purple
1438,590000.0,3.0,2.0,0.35,1320.0,0,pink
1439,619000.0,4.0,2.0,0.42,1568.0,0,pink
1440,1100000.0,4.0,4.0,0.46,4199.0,2,dark purple
1441,719900.0,3.0,2.0,0.19,1750.0,0,pink
1442,549000.0,1.0,1.0,0.02,770.0,0,pink
1443,499000.0,1.0,1.0,0.01,496.0,0,pink
1444,649900.0,4.0,2.0,0.21,1186.0,0,pink
1445,899900.0,4.0,3.0,0.25,2578.0,0,pink
1446,2349000.0,5.0,5.0,0.21,4959.0,2,dark purple
1447,1375000.0,4.0,3.0,0.48,2847.0,2,dark purple
1448,1095000.0,4.0,2.0,0.17,2824.0,0,pink
1449,3795000.0,6.0,5.0,0.11,4688.0,2,dark purple
1450,485000.0,3.0,2.0,0.19,1080.0,0,pink
1451,549900.0,3.0,2.0,0.62,1398.0,0,pink
1452,589900.0,2.0,2.0,0.11,2180.0,0,pink
1453,650000.0,4.0,3.0,0.31,2200.0,0,pink
1454,649900.0,3.0,3.0,0.2,2112.0,0,pink
1455,479900.0,3.0,1.0,0.42,1149.0,0,pink
1456,1195000.0,4.0,2.0,0.49,2052.0,0,pink
1457,4750000.0,2.0,3.0,0.05,1985.0,0,pink
1458,399000.0,1.0,1.0,0.5,620.0,0,pink
1459,699000.0,3.0,2.0,0.14,1222.0,0,pink
1460,419000.0,1.0,1.0,0.01,625.0,0,pink
1461,750000.0,3.0,2.0,0.09,1315.0,0,pink
1462,1035000.0,6.0,3.0,0.05,2000.0,2,dark purple
1463,295550.0,1.0,1.0,0.02,654.0,0,pink
1464,5495000.0,5.0,5.0,0.05,5098.0,2,dark purple
1465,299000.0,1.0,1.0,0.01,617.0,0,pink
1466,459000.0,2.0,2.0,0.1,700.0,0,pink
1467,1335000.0,6.0,3.0,0.18,3776.0,2,dark purple
1468,659900.0,5.0,5.0,0.25,3288.0,2,dark purple
1469,679900.0,4.0,3.0,0.34,2564.0,0,pink
1470,379900.0,2.0,2.0,0.0,1469.0,0,pink
1471,869000.0,4.0,4.0,0.6,2489.0,2,dark purple
1472,825000.0,3.0,2.0,0.11,1569.0,0,pink
1473,649000.0,4.0,2.0,0.11,1644.0,0,pink
1474,375000.0,2.0,1.0,0.24,686.0,0,pink
1475,799900.0,6.0,3.0,0.09,2918.0,2,dark purple
1476,959000.0,3.0,2.0,0.1,1599.0,0,pink
1477,1900000.0,4.0,3.0,0.25,3346.0,2,dark purple
1478,2595000.0,2.0,3.0,0.03,1375.0,0,pink
1479,379000.0,2.0,1.0,0.01,615.0,0,pink
1480,850000.0,6.0,4.0,0.1,2392.0,2,dark purple
1481,1650000.0,11.0,5.0,0.07,4650.0,2,dark purple
1482,2749999.0,6.0,7.0,0.38,7797.0,2,dark purple
1483,6750000.0,8.0,13.0,3.48,15400.0,1,purple
1484,749000.0,4.0,3.0,0.09,1860.0,0,pink
1485,2395000.0,5.0,6.0,1.01,5522.0,2,dark purple
1486,1749000.0,1.0,2.0,0.03,1404.0,0,pink
1487,1800000.0,8.0,4.0,0.17,3528.0,2,dark purple
1488,6249000.0,7.0,9.0,0.57,9000.0,1,purple
1489,729000.0,3.0,2.0,0.17,1425.0,0,pink
1490,850000.0,3.0,3.0,0.13,1080.0,0,pink
1491,985000.0,3.0,2.0,0.23,1521.0,0,pink
1492,2845000.0,5.0,7.0,0.36,7148.0,2,dark purple
1493,5450000.0,6.0,5.0,3.43,6700.0,1,purple
1494,1050000.0,3.0,4.0,1.0,4438.0,2,dark purple
1495,1250000.0,4.0,2.0,0.39,2468.0,0,pink
1496,585000.0,2.0,2.0,0.02,968.0,0,pink
1497,849000.0,2.0,2.0,0.02,1004.0,0,pink
1498,1500000.0,4.0,3.0,0.23,2806.0,2,dark purple
1499,2800000.0,6.0,7.0,0.5,5146.0,2,dark purple
1500,859900.0,3.0,3.0,0.1,1652.0,0,pink
1501,2985000.0,6.0,7.0,0.31,6005.0,2,dark purple
1502,950000.0,2.0,1.0,0.02,750.0,0,pink
1503,3550000.0,3.0,3.0,0.04,1795.0,0,pink
1504,1725000.0,6.0,4.0,0.27,3020.0,2,dark purple
1505,2499000.0,5.0,5.0,0.34,5113.0,2,dark purple
1506,879900.0,4.0,4.0,0.44,2851.0,2,dark purple
1507,1650000.0,4.0,3.0,1.67,3847.0,2,dark purple
1508,2050000.0,2.0,3.0,0.04,1898.0,0,pink
1509,498000.0,4.0,3.0,0.36,1272.0,0,pink
1510,725000.0,2.0,2.0,0.13,1345.0,0,pink
1511,1199000.0,3.0,3.0,0.24,2100.0,0,pink
1512,2395000.0,6.0,5.0,1.0,5019.0,2,dark purple
1513,15500000.0,15.0,12.0,27.0,14000.0,1,purple
1514,555000.0,2.0,2.0,0.09,1303.0,0,pink
1515,799000.0,3.0,3.0,0.33,1800.0,0,pink
1516,770000.0,4.0,2.0,0.1,1424.0,0,pink
1517,700000.0,2.0,1.0,0.02,968.0,0,pink
1518,700000.0,4.0,2.0,0.2,2336.0,0,pink
1519,699000.0,4.0,3.0,0.29,1711.0,0,pink
1520,2995000.0,5.0,6.0,0.51,6137.0,2,dark purple
1521,689000.0,3.0,3.0,0.13,1540.0,0,pink
1522,999000.0,3.0,3.0,0.36,2700.0,0,pink
1523,15000000.0,6.0,9.0,35.96,10309.0,1,purple
1524,915000.0,2.0,1.0,0.03,1128.0,0,pink
1525,560500.0,3.0,2.0,0.03,1426.0,0,pink
1526,379900.0,3.0,1.0,0.03,1126.0,0,pink
1527,6995000.0,6.0,7.0,0.68,9215.0,1,purple
1528,2895000.0,6.0,6.0,0.64,6023.0,2,dark purple
1529,1825000.0,4.0,3.0,0.58,3001.0,2,dark purple
1530,1800000.0,4.0,3.0,0.36,3876.0,2,dark purple
1531,610000.0,2.0,2.0,0.16,1298.0,0,pink
1532,899000.0,4.0,3.0,0.08,3307.0,2,dark purple
1533,450000.0,2.0,1.0,0.08,1000.0,0,pink
1534,665000.0,3.0,2.0,0.16,1650.0,0,pink
1535,849000.0,3.0,2.0,0.07,1909.0,0,pink
1536,695000.0,1.0,1.0,0.01,606.0,0,pink
1537,544900.0,3.0,2.0,0.04,1626.0,0,pink
1538,565000.0,2.0,1.0,0.03,1248.0,0,pink
1539,595000.0,2.0,2.0,0.28,880.0,0,pink
1540,1750000.0,4.0,3.0,0.13,2700.0,2,dark purple
1541,599999.0,3.0,3.0,0.31,2042.0,0,pink
1542,874900.0,4.0,3.0,1.42,3412.0,2,dark purple
1543,739000.0,4.0,2.0,0.08,1868.0,0,pink
1544,645000.0,1.0,1.0,0.01,645.0,0,pink
1545,599000.0,4.0,2.0,0.04,1720.0,0,pink
1546,639000.0,3.0,3.0,0.17,1375.0,0,pink
1547,959900.0,4.0,4.0,0.47,3840.0,2,dark purple
1548,3750000.0,5.0,8.0,4.32,8382.0,1,purple
1549,949000.0,1.0,1.0,0.02,881.0,0,pink
1550,849000.0,4.0,4.0,2.86,3626.0,2,dark purple
1551,1400000.0,4.0,3.0,0.17,2674.0,0,pink
1552,850000.0,3.0,2.0,0.24,2000.0,0,pink
1553,1199000.0,4.0,3.0,0.35,3039.0,2,dark purple
1554,875000.0,3.0,3.0,0.12,1894.0,0,pink
1555,1995000.0,5.0,5.0,0.24,4095.0,2,dark purple
1556,2995000.0,5.0,7.0,0.46,7061.0,2,dark purple
1557,835000.0,4.0,2.0,0.14,2344.0,0,pink
1558,799000.0,3.0,2.0,0.11,1321.0,0,pink
1559,865000.0,1.0,1.0,0.01,600.0,0,pink
1560,2200000.0,6.0,5.0,1.59,5714.0,2,dark purple
1561,2595000.0,4.0,5.0,0.9,5600.0,2,dark purple
1562,1350000.0,2.0,2.0,0.02,1008.0,0,pink
1563,824900.0,4.0,3.0,2.05,3005.0,2,dark purple
1564,1290000.0,5.0,5.0,0.96,5233.0,2,dark purple
1565,779900.0,1.0,1.0,0.02,768.0,0,pink
1566,599000.0,3.0,1.0,0.03,1362.0,0,pink
1567,965000.0,6.0,2.0,0.13,3501.0,2,dark purple
1568,600000.0,2.0,2.0,0.17,1300.0,0,pink
1569,1999999.0,5.0,5.0,0.2,4314.0,2,dark purple
1570,819900.0,4.0,3.0,1.0,2492.0,0,pink
1571,829000.0,2.0,1.0,0.02,803.0,0,pink
1572,539900.0,3.0,2.0,0.94,1080.0,0,pink
1573,494000.0,2.0,1.0,0.24,710.0,0,pink
1574,564900.0,5.0,2.0,0.07,1671.0,0,pink
1575,825000.0,5.0,5.0,0.64,2814.0,2,dark purple
1576,599900.0,2.0,2.0,0.02,1712.0,0,pink
1577,519000.0,2.0,1.0,0.02,787.0,0,pink
1578,499289.0,2.0,2.0,0.07,864.0,0,pink
1579,549900.0,3.0,2.0,0.11,1000.0,0,pink
1580,769900.0,4.0,3.0,0.92,2728.0,0,pink
1581,434900.0,3.0,1.0,0.51,1218.0,0,pink
1582,579900.0,4.0,3.0,0.35,3284.0,2,dark purple
1583,474000.0,3.0,2.0,0.17,2000.0,0,pink
1584,529900.0,3.0,3.0,0.54,2322.0,0,pink
1585,399999.0,4.0,3.0,0.28,1482.0,0,pink
1586,609000.0,3.0,3.0,0.2,1824.0,0,pink
1587,369900.0,3.0,1.0,0.44,1096.0,0,pink
1588,669900.0,3.0,3.0,0.23,2228.0,0,pink
1589,269900.0,2.0,1.0,0.35,1008.0,0,pink
1590,509900.0,4.0,1.0,0.23,1205.0,0,pink
1591,2695000.0,5.0,5.0,3.63,6499.0,2,dark purple
1592,3930000.0,7.0,8.0,0.69,8257.0,1,purple
1593,2750000.0,5.0,6.0,1.84,7840.0,2,dark purple
1594,8000000.0,7.0,11.0,74.36,10600.0,1,purple
1595,3795000.0,3.0,4.0,0.06,2707.0,2,dark purple
1596,359900.0,2.0,2.0,0.02,936.0,0,pink
1597,780000.0,5.0,4.0,0.06,2016.0,2,dark purple
1598,1000000.0,6.0,3.0,0.16,4371.0,2,dark purple
1599,950000.0,4.0,2.0,0.03,1295.0,0,pink
1600,449000.0,2.0,1.0,0.02,915.0,0,pink
1601,4495000.0,2.0,3.0,0.05,2258.0,0,pink
1602,1290000.0,3.0,2.0,0.05,2226.0,0,pink
1603,1085000.0,6.0,3.0,0.07,3008.0,2,dark purple
1604,895000.0,1.0,1.0,0.02,725.0,0,pink
1605,679000.0,1.0,2.0,0.03,1286.0,0,pink
1606,750000.0,4.0,3.0,0.12,2558.0,0,pink
1607,455000.0,2.0,2.0,0.03,1292.0,0,pink
1608,2100000.0,2.0,2.0,0.03,1700.0,0,pink
1609,695000.0,2.0,2.0,0.02,1023.0,0,pink
1610,895000.0,3.0,2.0,0.08,1116.0,0,pink
1611,709000.0,6.0,2.0,0.06,2330.0,2,dark purple
1612,799900.0,3.0,2.0,0.12,1536.0,0,pink
1613,799000.0,1.0,1.0,0.02,705.0,0,pink
1614,899000.0,6.0,3.0,0.09,3000.0,2,dark purple
1615,549000.0,2.0,1.0,0.02,713.0,0,pink
1616,6495000.0,4.0,5.0,0.04,5948.0,1,purple
1617,7599000.0,4.0,6.0,0.04,5799.0,1,purple
1618,579000.0,3.0,2.0,0.23,702.0,0,pink
1619,3300000.0,3.0,5.0,0.06,2667.0,2,dark purple
1620,537000.0,3.0,2.0,0.03,1035.0,0,pink
1621,650000.0,1.0,1.0,0.02,1022.0,0,pink
1622,685000.0,2.0,1.0,0.02,800.0,0,pink
1623,799000.0,2.0,1.0,0.02,753.0,0,pink
1624,929000.0,1.0,1.0,0.02,1087.0,0,pink
1625,715000.0,5.0,4.0,0.09,2929.0,2,dark purple
1626,859000.0,8.0,4.0,0.17,3204.0,2,dark purple
1627,1299999.0,12.0,3.0,0.08,3720.0,2,dark purple
1628,639000.0,2.0,1.0,0.02,736.0,0,pink
1629,839900.0,4.0,3.0,0.12,2374.0,0,pink
1630,659000.0,1.0,2.0,0.02,1067.0,0,pink
1631,1199999.0,4.0,3.0,0.4,2314.0,0,pink
1632,565000.0,1.0,1.0,0.01,636.0,0,pink
1633,450000.0,2.0,2.0,0.04,980.0,0,pink
1634,1500000.0,12.0,3.0,0.18,4464.0,2,dark purple
1635,1099000.0,2.0,2.0,0.03,1183.0,0,pink
1636,599000.0,2.0,2.0,0.1,1106.0,0,pink
1637,599000.0,2.0,1.0,0.02,915.0,0,pink
1638,569000.0,1.0,1.0,0.01,641.0,0,pink
1639,749900.0,3.0,3.0,0.03,1540.0,0,pink
1640,589900.0,2.0,2.0,0.02,923.0,0,pink
1641,1299000.0,2.0,2.0,0.03,1328.0,0,pink
1642,850000.0,4.0,2.0,0.05,2594.0,0,pink
1643,799000.0,4.0,3.0,0.09,2090.0,0,pink
1644,1149000.0,6.0,3.0,0.08,2995.0,2,dark purple
1645,325000.0,1.0,1.0,0.02,686.0,0,pink
1646,505000.0,2.0,1.0,0.02,747.0,0,pink
1647,525000.0,1.0,1.0,0.01,543.0,0,pink
1648,1895000.0,2.0,3.0,0.03,1504.0,0,pink
1649,309000.0,1.0,1.0,4.25,744.0,0,pink
1650,399000.0,1.0,1.0,0.02,673.0,0,pink
1651,889900.0,4.0,2.0,0.18,1875.0,0,pink
1652,1349000.0,2.0,2.0,0.02,1049.0,0,pink
1653,619000.0,1.0,1.0,0.01,577.0,0,pink
1654,2325000.0,3.0,3.0,0.04,1686.0,0,pink
1655,899900.0,4.0,3.0,0.46,1751.0,0,pink
1656,649900.0,3.0,2.0,0.09,2107.0,0,pink
1657,269850.0,1.0,1.0,0.01,623.0,0,pink
1658,1149999.0,8.0,4.0,0.12,4452.0,2,dark purple
1659,630000.0,3.0,2.0,0.14,1232.0,0,pink
1660,989000.0,3.0,3.0,0.03,1464.0,0,pink
1661,415000.0,3.0,2.0,0.02,1199.0,0,pink
1662,935000.0,4.0,2.0,0.07,1830.0,0,pink
1663,1299000.0,2.0,2.0,0.03,1168.0,0,pink
1664,1225000.0,2.0,2.0,0.03,1216.0,0,pink
1665,419000.0,1.0,1.0,0.01,560.0,0,pink
1666,949000.0,2.0,3.0,0.03,1137.0,0,pink
1667,1995000.0,3.0,2.0,0.04,1645.0,0,pink
1668,649900.0,3.0,2.0,0.01,1710.0,0,pink
1669,999999.0,7.0,4.0,0.2,3397.0,2,dark purple
1670,749000.0,3.0,2.0,0.14,1430.0,0,pink
1671,650000.0,3.0,2.0,0.15,1676.0,0,pink
1672,599000.0,2.0,1.0,0.06,902.0,0,pink
1673,899000.0,3.0,2.0,0.85,2526.0,0,pink
1674,570000.0,4.0,2.0,0.02,1728.0,0,pink
1675,675000.0,2.0,2.0,0.02,887.0,0,pink
1676,579000.0,2.0,1.0,0.02,695.0,0,pink
1677,550000.0,3.0,1.0,0.17,1580.0,0,pink
1678,3250000.0,3.0,3.0,0.04,1882.0,0,pink
1679,789900.0,3.0,2.0,0.12,1530.0,0,pink
1680,999000.0,4.0,4.0,0.06,2876.0,2,dark purple
1681,1695000.0,3.0,3.0,0.05,2040.0,0,pink
1682,355000.0,2.0,1.0,0.02,877.0,0,pink
1683,1498000.0,2.0,2.0,0.03,1510.0,0,pink
1684,675000.0,2.0,2.0,0.03,1318.0,0,pink
1685,750000.0,4.0,3.0,0.06,2624.0,0,pink
1686,1299000.0,2.0,2.0,0.04,1664.0,0,pink
1687,850000.0,4.0,3.0,0.12,2136.0,0,pink
1688,574900.0,4.0,3.0,0.04,1760.0,0,pink
1689,919000.0,6.0,2.0,0.04,1888.0,2,dark purple
1690,959000.0,2.0,2.0,0.02,949.0,0,pink
1691,835000.0,3.0,2.0,0.04,1716.0,0,pink
1692,995000.0,2.0,2.0,0.03,1168.0,0,pink
1693,1589000.0,2.0,2.0,0.04,1725.0,0,pink
1694,525000.0,3.0,2.0,0.17,1024.0,0,pink
1695,849900.0,3.0,3.0,0.48,2189.0,0,pink
1696,523900.0,3.0,2.0,0.1,1104.0,0,pink
1697,760000.0,6.0,3.0,0.06,1429.0,2,dark purple
1698,1050000.0,4.0,4.0,0.04,2800.0,2,dark purple
1699,499900.0,1.0,1.0,0.01,505.0,0,pink
1700,1575000.0,2.0,2.0,0.03,1308.0,0,pink
1701,850000.0,2.0,2.0,0.03,1209.0,0,pink
1702,879000.0,1.0,1.0,0.02,913.0,0,pink
1703,549000.0,3.0,2.0,0.05,1621.0,0,pink
1704,849900.0,7.0,3.0,0.12,2941.0,2,dark purple
1705,739000.0,1.0,1.0,0.01,642.0,0,pink
1706,1199000.0,5.0,5.0,0.12,3528.0,2,dark purple
1707,520000.0,3.0,2.0,0.13,2007.0,0,pink
1708,899900.0,3.0,3.0,0.03,1760.0,0,pink
1709,849900.0,4.0,3.0,0.12,2950.0,0,pink
1710,1725000.0,2.0,2.0,0.03,1437.0,0,pink
1711,1095000.0,2.0,2.0,0.02,812.0,0,pink
1712,749900.0,3.0,2.0,0.19,1722.0,0,pink
1713,1599000.0,5.0,5.0,1.05,4711.0,2,dark purple
1714,775000.0,4.0,2.0,0.15,2633.0,0,pink
1715,599000.0,1.0,1.0,0.01,574.0,0,pink
1716,985000.0,9.0,3.0,0.1,3648.0,2,dark purple
1717,749000.0,1.0,1.0,0.02,732.0,0,pink
1718,479000.0,1.0,1.0,0.01,451.0,0,pink
1719,2950000.0,2.0,3.0,0.05,2178.0,0,pink
1720,599000.0,3.0,2.0,0.09,2039.0,0,pink
1721,699000.0,2.0,2.0,0.01,1260.0,0,pink
1722,639000.0,2.0,1.0,0.02,914.0,0,pink
1723,489900.0,6.0,2.0,0.09,2062.0,2,dark purple
1724,578000.0,3.0,2.0,0.03,1506.0,0,pink
1725,449900.0,2.0,1.0,0.02,1036.0,0,pink
1726,1125000.0,3.0,2.0,0.23,2090.0,0,pink
1727,1649000.0,4.0,3.0,0.06,2043.0,0,pink
1728,1099000.0,1.0,2.0,0.02,923.0,0,pink
1729,1949000.0,3.0,2.0,0.03,1500.0,0,pink
1730,925000.0,2.0,2.0,0.03,1100.0,0,pink
1731,599000.0,1.0,1.0,0.01,550.0,0,pink
1732,499000.0,3.0,2.0,0.25,1192.0,0,pink
1733,400000.0,2.0,1.0,0.02,744.0,0,pink
1734,1100000.0,2.0,2.0,0.03,1173.0,0,pink
1735,825000.0,5.0,3.0,0.26,2180.0,2,dark purple
1736,499000.0,2.0,1.0,0.01,639.0,0,pink
1737,699000.0,1.0,1.0,0.01,600.0,0,pink
1738,880000.0,6.0,3.0,0.08,4337.0,2,dark purple
1739,1299000.0,5.0,4.0,0.17,3472.0,2,dark purple
1740,819000.0,5.0,3.0,0.15,2160.0,2,dark purple
1741,874900.0,5.0,3.0,0.13,3300.0,2,dark purple
1742,1499000.0,5.0,4.0,0.35,3137.0,2,dark purple
1743,529000.0,2.0,1.0,0.02,852.0,0,pink
1744,1150000.0,6.0,2.0,0.1,2638.0,2,dark purple
1745,525000.0,2.0,2.0,0.05,1010.0,0,pink
1746,545000.0,3.0,3.0,0.04,1644.0,0,pink
1747,509900.0,2.0,2.0,0.29,1000.0,0,pink
1748,649900.0,2.0,1.0,0.02,826.0,0,pink
1749,780000.0,1.0,1.0,0.01,585.0,0,pink
1750,619900.0,2.0,1.0,0.02,800.0,0,pink
1751,875000.0,2.0,2.0,0.03,1193.0,0,pink
1752,749000.0,5.0,3.0,0.12,2681.0,2,dark purple
1753,1099000.0,2.0,1.0,0.03,1183.0,0,pink
1754,729000.0,3.0,2.0,0.09,1612.0,0,pink
1755,600000.0,3.0,1.0,0.02,964.0,0,pink
1756,1775000.0,7.0,6.0,0.46,7071.0,2,dark purple
1757,1199000.0,5.0,3.0,0.41,3602.0,2,dark purple
1758,1150000.0,3.0,3.0,0.92,2100.0,0,pink
1759,1199000.0,5.0,2.0,0.14,2632.0,0,pink
1760,799000.0,2.0,3.0,0.03,1429.0,0,pink
1761,1595000.0,2.0,2.0,0.03,1496.0,0,pink
1762,829000.0,3.0,3.0,0.36,2464.0,0,pink
1763,685000.0,2.0,1.0,0.02,855.0,0,pink
1764,489000.0,2.0,2.0,0.16,1207.0,0,pink
1765,1388000.0,4.0,3.0,0.45,3794.0,2,dark purple
1766,1490000.0,2.0,2.0,0.02,1052.0,0,pink
1767,459000.0,2.0,1.0,0.12,1289.0,0,pink
1768,725000.0,3.0,2.0,0.25,1906.0,0,pink
1769,799900.0,5.0,2.0,0.36,2288.0,0,pink
1770,1399000.0,7.0,4.0,0.04,2870.0,2,dark purple
1771,1600000.0,2.0,2.0,0.03,1358.0,0,pink
1772,2599000.0,2.0,3.0,0.04,1840.0,0,pink
1773,589900.0,2.0,1.0,0.14,2013.0,0,pink
1774,689000.0,3.0,2.0,0.22,2223.0,0,pink
1775,995000.0,2.0,1.0,0.03,1273.0,0,pink
1776,1095000.0,5.0,3.0,0.15,2524.0,2,dark purple
1777,1099000.0,3.0,4.0,0.08,3000.0,0,pink
1778,899900.0,2.0,3.0,0.55,1987.0,0,pink
1779,1100000.0,6.0,4.0,0.49,4038.0,2,dark purple
1780,1575000.0,5.0,4.0,1.44,4448.0,2,dark purple
1781,739900.0,2.0,1.0,0.19,1110.0,0,pink
1782,549900.0,3.0,2.0,0.23,1527.0,0,pink
1783,869000.0,3.0,3.0,3.29,2920.0,0,pink
1784,860000.0,4.0,4.0,0.57,3119.0,2,dark purple
1785,600000.0,4.0,1.0,0.44,1900.0,0,pink
1786,1150000.0,4.0,3.0,0.92,3325.0,2,dark purple
1787,1099000.0,2.0,1.0,0.03,1207.0,0,pink
1788,2300000.0,5.0,4.0,3.26,5003.0,2,dark purple
1789,869000.0,4.0,3.0,0.11,2438.0,0,pink
1790,599900.0,4.0,2.0,0.26,1734.0,0,pink
1791,625000.0,3.0,2.0,0.26,2110.0,0,pink
1792,699900.0,4.0,2.0,0.25,1691.0,0,pink
1793,519900.0,3.0,2.0,0.17,1332.0,0,pink
1794,519900.0,3.0,2.0,0.23,1547.0,0,pink
1795,825000.0,4.0,3.0,0.28,2680.0,0,pink
1796,585000.0,4.0,3.0,0.33,1757.0,0,pink
1797,1090000.0,4.0,4.0,0.46,4973.0,2,dark purple
1798,600000.0,3.0,2.0,0.46,1628.0,0,pink
1799,849900.0,4.0,3.0,1.38,2776.0,0,pink
1800,549000.0,3.0,2.0,0.4,1527.0,0,pink
1801,540000.0,2.0,2.0,0.08,1796.0,0,pink
1802,849999.0,4.0,3.0,0.5,2728.0,0,pink
1803,499900.0,6.0,2.0,0.09,2089.0,2,dark purple
1804,1749900.0,6.0,6.0,1.43,5421.0,2,dark purple
1805,874900.0,4.0,3.0,0.27,3026.0,2,dark purple
1806,490000.0,3.0,2.0,0.18,1247.0,0,pink
1807,985000.0,4.0,3.0,2.36,3863.0,2,dark purple
1808,890000.0,3.0,3.0,0.17,1839.0,0,pink
1809,785000.0,2.0,3.0,1.0,2105.0,0,pink
1810,1075000.0,4.0,3.0,0.35,3532.0,2,dark purple
1811,589000.0,4.0,3.0,0.19,1394.0,0,pink
1812,699900.0,4.0,2.0,0.51,2496.0,0,pink
1813,469000.0,3.0,2.0,0.69,1540.0,0,pink
1814,420000.0,3.0,1.0,0.26,852.0,0,pink
1815,825000.0,4.0,3.0,1.67,3120.0,2,dark purple
1816,625000.0,3.0,2.0,0.37,1895.0,0,pink
1817,849900.0,4.0,3.0,0.35,2520.0,0,pink
1818,1595000.0,4.0,4.0,0.93,3041.0,2,dark purple
1819,249900.0,3.0,1.0,0.62,1056.0,0,pink
1820,525000.0,3.0,2.0,0.92,1256.0,0,pink
1821,399900.0,3.0,1.0,0.19,1068.0,0,pink
1822,674900.0,4.0,3.0,1.98,2070.0,0,pink
1823,575000.0,3.0,2.0,0.46,1388.0,0,pink
1824,529900.0,4.0,1.0,1.08,1500.0,0,pink
1825,675000.0,3.0,3.0,0.37,2951.0,0,pink
1826,745000.0,4.0,3.0,0.5,1782.0,0,pink
1827,525000.0,3.0,2.0,0.34,1724.0,0,pink
1828,899000.0,4.0,3.0,0.75,3000.0,2,dark purple
1829,1188000.0,4.0,5.0,1.34,4965.0,2,dark purple
1830,569900.0,4.0,2.0,1.5,3046.0,0,pink
1831,925000.0,4.0,3.0,0.92,2874.0,0,pink
1832,699000.0,2.0,3.0,1.19,2350.0,0,pink
1833,297000.0,3.0,2.0,0.4,1609.0,0,pink
1834,679900.0,4.0,3.0,0.58,2817.0,0,pink
1835,419900.0,3.0,2.0,0.15,1806.0,0,pink
1836,759000.0,3.0,3.0,1.84,2941.0,0,pink
1837,549900.0,3.0,2.0,1.3,1870.0,0,pink
1838,569000.0,3.0,3.0,0.25,1690.0,0,pink
1839,579900.0,5.0,3.0,0.1,2276.0,2,dark purple
1840,399900.0,2.0,1.0,0.23,1108.0,0,pink
1841,449900.0,4.0,1.0,1.08,1098.0,0,pink
1842,584900.0,7.0,3.0,0.08,3337.0,2,dark purple
1843,575000.0,3.0,3.0,0.52,1626.0,0,pink
1844,565000.0,3.0,2.0,0.29,1803.0,0,pink
1845,499900.0,3.0,3.0,0.71,1674.0,0,pink
1846,779900.0,4.0,3.0,3.44,3526.0,2,dark purple
1847,475000.0,3.0,2.0,0.17,1632.0,0,pink
1848,479900.0,7.0,3.0,0.04,2900.0,2,dark purple
1849,525000.0,3.0,2.0,0.21,1615.0,0,pink
1850,649900.0,3.0,3.0,0.23,1600.0,0,pink
1851,455000.0,3.0,2.0,0.15,1944.0,0,pink
1852,575000.0,3.0,3.0,0.33,2262.0,0,pink
1853,549000.0,4.0,2.0,0.34,2308.0,0,pink
1854,825000.0,3.0,2.0,0.22,2601.0,0,pink
